review_id,location_id,reviewer_name,rating,review_text,created_at
REV-01376,LOC-010,Anna F.,4,Loved the friendly atmosphere.,2026-05-05
REV-01377,LOC-010,Jennifer F.,4,The staff really cares about your comfort.,2026-08-04
REV-01378,LOC-010,Andrew V.,2,The staff didn't listen to my concerns. Staff seemed annoyed with me.,2026-02-15
REV-01379,LOC-010,Larry U.,1,Wouldn't recommend to others. Terrible communication. The staff was unprofessional.,2026-05-02
REV-01380,LOC-010,Gregory K.,5,"Clean, comfortable, and welcoming. I have no cavities thanks to their care. Dr. explained everything clearly and answered all questions.",2026-09-07
REV-01381,LOC-010,Emma N.,2,Not professional at all. I felt disrespected during my visit.,2026-03-13
REV-01382,LOC-010,Karen D.,5,Great experience and fair pricing.,2025-12-29
REV-01383,LOC-010,Charles K.,5,Best dentist in the area! Would definitely return and refer friends. I trust them completely with my teeth.,2025-10-16
REV-01384,LOC-010,Emily S.,5,I've been a patient for years and never disappointed.,2026-03-14
REV-01385,LOC-010,Ronald Z.,5,Very clean and well-organized office. Very modern technology and techniques.,2026-06-02
REV-01386,LOC-011,Alexander T.,2,The hygienist was rough.,2026-08-14
REV-01387,LOC-011,Gary K.,5,Dr. and the team made me feel very comfortable. The hygienist was very skilled.,2026-06-30
REV-01388,LOC-011,Gail O.,4,I have no cavities thanks to their care. I've recommended them to everyone.,2025-11-14
REV-01389,LOC-011,Benjamin K.,5,Highly recommend this practice!,2025-11-15
REV-01390,LOC-011,Frank G.,5,Dr. is very knowledgeable and caring. Outstanding patient care experience. The dentist is truly the best.,2026-02-06
REV-01391,LOC-011,Susan W.,5,"I felt well taken care of during my visit. Clean, comfortable, and welcoming.",2026-05-12
REV-01392,LOC-011,Matthew P.,3,Nothing to complain about.,2025-12-17
REV-01393,LOC-011,Jason K.,5,Dr. did an amazing job with my crown. The dentist was thorough and really listened to my concerns. Dentist really cares about your teeth.,2026-09-08
REV-01394,LOC-011,Shirley X.,4,Dr. is truly passionate about his work. Best dental experience I've had.,2026-04-05
REV-01395,LOC-011,Jason D.,5,Dentist really cares about your teeth.,2026-01-23
REV-01396,LOC-011,Sarah F.,5,Very clean facilities and modern equipment. The receptionist was so helpful. Outstanding service and expertise.,2025-11-07
REV-01397,LOC-011,Donald G.,5,The dentist is truly the best. Great experience and fair pricing. Very impressed with the quality of care.,2026-06-23
REV-01398,LOC-011,Anna D.,4,Very professional and caring dentists.,2025-12-10
REV-01399,LOC-011,Ryan V.,4,Great follow-up care and support.,2026-08-14
REV-01400,LOC-011,Nicholas F.,2,The exam felt rushed.,2025-11-26
REV-01401,LOC-011,Frank X.,5,Would give them more than 5 stars if possible. The staff really cares about your comfort. The appointment was right on time.,2025-09-27
REV-01402,LOC-011,Jason P.,5,Very competent and thorough work.,2026-03-26
REV-01403,LOC-011,Dylan Z.,4,Great follow-up care and support.,2026-02-02
REV-01404,LOC-011,Frank U.,4,Great follow-up care and support. Outstanding patient care experience.,2026-08-10
REV-01405,LOC-011,Richard D.,5,Would definitely return and refer friends.,2026-04-16
REV-01406,LOC-011,Debra S.,4,The dentist was thorough and really listened to my concerns.,2026-05-09
REV-01407,LOC-011,Kathleen U.,5,The hygienist was so gentle and thorough. They really care about patient comfort. The best option for family dentistry.,2026-06-21
REV-01408,LOC-011,William W.,5,Fantastic team and great results. The hygienist was so gentle and thorough. The dentist really knows their stuff.,2026-08-26
REV-01409,LOC-011,Larry Z.,5,The dentist was thorough and really listened to my concerns. Dr. is truly passionate about his work. Outstanding results and great communication.,2026-06-03
REV-01410,LOC-011,Alexander D.,5,The hygienist was very skilled. Dr. is very knowledgeable and caring. Very thorough cleaning and exam.,2026-05-30
REV-01411,LOC-011,Emma O.,3,It was an okay visit.,2025-12-02
REV-01412,LOC-011,Sarah F.,5,Very thorough cleaning and exam.,2026-02-08
REV-01413,LOC-011,Patricia Q.,5,"Professional, friendly, and efficient.",2025-10-15
REV-01414,LOC-011,Donna J.,5,Highly professional and trustworthy. Very clean and well-organized office. Excellent dental care and very professional staff.,2026-01-31
REV-01415,LOC-011,Jacob E.,2,Terrible communication. I left feeling frustrated.,2025-09-24
REV-01416,LOC-011,Katie R.,5,They treat you with respect. They made my anxiety go away.,2026-06-23
REV-01417,LOC-011,Paul B.,5,The staff is so friendly and welcoming.,2026-05-20
REV-01418,LOC-011,Katie R.,5,Super friendly reception and fast service.,2025-12-06
REV-01419,LOC-011,Lisa R.,5,Fantastic team and great results. Very clean and well-organized office.,2025-12-20
REV-01420,LOC-011,Richard I.,5,Dr. did an amazing job with my crown. Never felt rushed during my appointment. Outstanding service and expertise.,2026-01-09
REV-01421,LOC-011,Lisa U.,5,Very impressed with the quality of care. The hygienist was very skilled. Very thorough cleaning and exam.,2026-08-13
REV-01422,LOC-011,Katie F.,1,Not professional at all. I wasn't happy with the results. The service quality was poor. The team seemed understaffed and rushed.,2026-01-16
REV-01423,LOC-011,Jennifer T.,3,No complications during the visit. They take their job seriously.,2026-04-03
REV-01424,LOC-011,Thomas V.,5,The hygienist was very skilled.,2026-01-05
REV-01425,LOC-011,George Y.,5,Love coming here for my cleanings. Very professional and caring dentists.,2026-06-08
REV-01426,LOC-011,Sarah D.,5,Outstanding patient care experience.,2026-01-18
REV-01427,LOC-011,Patricia F.,1,The staff lacked professionalism.,2026-03-13
REV-01428,LOC-011,Shirley L.,4,Great facility with amazing staff. The hygienist was so gentle and thorough.,2026-05-28
REV-01429,LOC-011,Katie D.,5,Dentist really cares about your teeth. They treated me like family.,2026-08-25
REV-01430,LOC-011,Marcus Z.,5,They really care about patient comfort. The entire team is excellent.,2025-09-25
REV-01431,LOC-011,Carol A.,5,The dentist is truly the best. Fantastic team and great results.,2026-05-31
REV-01432,LOC-011,Christopher M.,5,Fantastic team and great results.,2026-08-18
REV-01433,LOC-011,Donna V.,4,I trust them completely with my teeth.,2026-06-18
REV-01434,LOC-011,Angela Z.,5,They really care about patient comfort. Best preventative dental team around.,2026-07-09
REV-01435,LOC-011,Debra J.,5,Very clean and well-organized office. They treat you with respect.,2026-04-28
REV-01436,LOC-011,Karen U.,2,The office was disorganized. They seemed more concerned with money than care.,2025-10-15
REV-01437,LOC-011,Jessica S.,5,Love coming here for my cleanings.,2025-10-11
REV-01438,LOC-011,Sarah N.,5,Dentist really cares about your teeth. I've recommended them to everyone.,2025-09-30
REV-01439,LOC-011,Angela V.,5,Super friendly reception and fast service. The dentist is truly the best. I've recommended them to everyone.,2026-08-13
REV-01440,LOC-011,Sarah T.,3,Professional environment throughout.,2026-08-13
REV-01441,LOC-011,Ryan W.,2,The service quality was poor.,2025-12-07
REV-01442,LOC-011,Gail T.,4,Best decision switching to this practice.,2026-06-01
REV-01443,LOC-011,Steven F.,5,Best decision switching to this practice.,2025-09-22
REV-01444,LOC-011,Angela B.,5,Exceptional dental care every single time.,2025-10-09
REV-01445,LOC-011,Thomas K.,5,I trust them completely with my teeth.,2026-04-05
REV-01446,LOC-011,Kathleen J.,5,Dr. is very knowledgeable and caring. Great experience and fair pricing. The receptionist was so helpful.,2026-08-14
REV-01447,LOC-011,Gregory Q.,5,Dr. is truly passionate about his work. The team puts you at ease right away. I've been a patient for years and never disappointed.,2026-01-14
REV-01448,LOC-011,James T.,2,Not what I expected. The exam felt rushed.,2025-09-19
REV-01449,LOC-011,Edward X.,5,Great attention to detail. Excellent dental care and very professional staff.,2026-04-24
REV-01450,LOC-011,Sharon P.,5,The hygienist was so gentle and thorough.,2025-12-05
REV-01451,LOC-011,Eric A.,5,The appointment was right on time. They explain everything before doing it. Dr. is very knowledgeable and caring.,2025-12-11
REV-01452,LOC-011,Jason L.,4,I have no cavities thanks to their care. Very thorough and always professional.,2025-11-19
REV-01453,LOC-011,Joshua D.,5,The hygienist was very skilled.,2026-02-01
REV-01454,LOC-011,Angela X.,4,Dr. did an amazing job with my crown. Super friendly reception and fast service.,2026-04-13
REV-01455,LOC-011,Kenneth B.,5,Great preventative care approach. Would definitely return and refer friends. Best dentist in the area!,2026-04-11
REV-01456,LOC-011,Makayla G.,5,"Clean, comfortable, and welcoming. Highly recommend this practice! Dr. did an amazing job with my crown.",2025-11-08
REV-01457,LOC-011,Gail W.,1,Wouldn't recommend to others. The experience was disappointing. Staff didn't show up professionalism.,2026-05-04
REV-01458,LOC-011,Charles D.,5,Very caring and competent team. The best option for family dentistry.,2025-11-05
REV-01459,LOC-011,Edward Q.,4,The appointment was right on time.,2025-10-26
REV-01460,LOC-011,Marcus K.,4,Very clean facilities and modern equipment.,2025-09-07
REV-01461,LOC-011,Richard Y.,1,Very disappointed with the service. They didn't explain my treatment plan. Staff attitudes were poor. Staff didn't show up professionalism.,2026-04-08
REV-01462,LOC-011,Linda H.,5,Exceptional dental care every single time.,2026-04-08
REV-01463,LOC-011,Elizabeth P.,4,Loved the friendly atmosphere. Very clean and well-organized office.,2026-01-22
REV-01464,LOC-011,Samuel F.,4,Very caring and competent team.,2026-08-28
REV-01465,LOC-011,David I.,1,The dentist was dismissive. Very frustrating experience. The staff didn't listen to my concerns. Staff didn't show up professionalism.,2025-12-06
REV-01466,LOC-011,Elizabeth C.,2,The appointment took forever. I had a bad experience.,2025-12-08
REV-01467,LOC-011,Brenda N.,5,I've been a patient for years and never disappointed. Excellent communication throughout. I have no cavities thanks to their care.,2025-09-27
REV-01468,LOC-011,Thomas I.,5,Very clean facilities and modern equipment. The receptionist was so helpful.,2026-05-04
REV-01469,LOC-011,Brian B.,5,Beautiful smiles are made here. Loved the friendly atmosphere.,2026-03-06
REV-01470,LOC-011,Anna J.,5,The dentist really knows their stuff.,2025-12-03
REV-01471,LOC-011,Andrew P.,5,The hygienist was so gentle and thorough. The staff really cares about your comfort. They really care about patient comfort.,2026-04-30
REV-01472,LOC-011,Makayla A.,5,The hygienist was so gentle and thorough.,2026-03-06
REV-01473,LOC-011,Ronald X.,5,"Clean, comfortable, and welcoming.",2026-08-16
REV-01474,LOC-011,Donald S.,4,Very competent and thorough work. Outstanding patient care experience.,2026-03-05
REV-01475,LOC-011,Frank X.,5,Fantastic team and great results.,2026-03-16
REV-01476,LOC-011,Lisa R.,5,Best dentist in the area! I feel confident in my dental health now. The hygienist was so gentle and thorough.,2026-07-06
REV-01477,LOC-011,Susan B.,5,Very thorough and always professional. Great preventative care approach. The hygienist was very skilled.,2026-07-14
REV-01478,LOC-011,Emma L.,1,The service quality was poor. Quality didn't match the price. Not the standard I expected.,2026-07-23
REV-01479,LOC-011,Jonathan Z.,1,Wouldn't recommend to others. They didn't explain my treatment plan. They seem to have money on their mind only. The team seemed understaffed and rushed.,2026-07-26
REV-01480,LOC-011,Emily Z.,1,Disappointing from start to finish. The staff was unprofessional. The team seemed understaffed and rushed.,2026-07-21
REV-01481,LOC-011,Lisa F.,1,I felt like just a number. I'll seek care elsewhere. The team seemed understaffed and rushed.,2026-07-24
REV-01482,LOC-011,Joshua G.,1,Poor attention to detail. The office was disorganized. The team seemed understaffed and rushed.,2026-07-28
REV-01483,LOC-011,Gary Q.,1,The office felt cold and unwelcoming. Very unsatisfactory visit. Disappointing from start to finish. The team seemed understaffed and rushed.,2026-07-23
REV-01484,LOC-011,Justin D.,1,Very disappointed overall.,2026-07-29
REV-01485,LOC-011,Margaret E.,1,The appointment was overbooked. Very disappointed overall. Staff seemed disorganized.,2026-07-23
REV-01486,LOC-011,Donna G.,2,Not professional at all.,2026-07-25
REV-01487,LOC-011,Michelle C.,1,The exam felt rushed. The dentist was dismissive. The staff didn't seem to care.,2026-07-29
REV-01488,LOC-011,Sandra K.,1,The experience was disappointing.,2026-07-29
REV-01489,LOC-011,Matthew I.,1,Won't be coming back. Appointments were cancelled without notice.,2026-07-21
REV-01490,LOC-011,Sarah I.,1,Poor customer service experience. Staff seemed annoyed with me. I regret choosing this practice.,2026-07-21
REV-01491,LOC-011,Frank Z.,1,The staff didn't listen to my concerns. They seemed more concerned with money than care. The team seemed understaffed and rushed.,2026-07-29
REV-01492,LOC-011,Melissa E.,1,Staff seemed annoyed with me.,2026-07-27
REV-01493,LOC-011,Mark S.,1,The office was messy. The staff seemed annoyed with patients.,2026-07-28
REV-01494,LOC-011,Kenneth A.,2,Not professional at all.,2026-07-28
REV-01495,LOC-011,Mark C.,1,Won't be coming back. The team seemed understaffed and rushed.,2026-07-25
REV-01496,LOC-011,Stephanie D.,1,The office was messy.,2026-07-23
REV-01497,LOC-011,Michael D.,1,The staff didn't seem to care. Staff didn't show up professionalism.,2026-07-29
REV-01498,LOC-011,Joshua E.,1,Staff seemed disorganized. The staff was unprofessional. The appointment was overbooked.,2026-07-21
REV-01499,LOC-011,Richard G.,1,I felt disrespected during my visit. Appointments were cancelled without notice.,2026-07-21
REV-01500,LOC-011,Susan H.,1,Felt overcharged for the work. Won't be coming back. Felt like they were just trying to upsell. Staff didn't show up professionalism.,2026-07-23
REV-01501,LOC-012,Michael B.,5,Very comfortable and relaxing environment. Dr. is very knowledgeable and caring.,2025-09-29
REV-01502,LOC-012,Rebecca E.,5,Exceptional dental care every single time.,2025-10-23
REV-01503,LOC-012,Ryan M.,2,The staff didn't listen to my concerns.,2025-09-01
REV-01504,LOC-012,Gail W.,5,I have no cavities thanks to their care. The best option for family dentistry.,2025-11-15
REV-01505,LOC-012,Nancy J.,5,I have no cavities thanks to their care.,2025-10-28
REV-01506,LOC-012,Richard B.,5,Dr. is very knowledgeable and caring. Very professional and caring dentists.,2026-03-02
REV-01507,LOC-012,Benjamin F.,5,"Best decision switching to this practice. Clean, comfortable, and welcoming.",2026-07-07
REV-01508,LOC-012,Nancy I.,5,The receptionist was so helpful. Very attentive to my dental health. The entire team is excellent.,2026-08-14
REV-01509,LOC-012,Susan Y.,4,Best dental experience I've had. Excellent dental care and very professional staff.,2026-05-14
REV-01510,LOC-012,Laura X.,5,The best option for family dentistry.,2026-08-02
REV-01511,LOC-012,Margaret E.,4,Very clean and well-organized office.,2026-05-03
REV-01512,LOC-012,Deborah L.,5,They really care about patient comfort.,2025-10-17
REV-01513,LOC-012,Barbara Z.,5,"They explain everything before doing it. Clean, comfortable, and welcoming.",2026-02-11
REV-01514,LOC-012,Amy R.,2,The experience was disappointing. Poor attention to detail.,2026-08-01
